,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate
0,212.40077236644495,282.4848484848485,188.82060127910114,111.77534788611364,299.83551046087473,0.9722222222222222,0.9444444444444444,134.0,191.72549821728632,130.62971888812334,78681.33860394335,1.4677019888673872,0.16090967603518558
